path,file_type,field_or_key,shape_or_columns,category_mapping,spatial_alignment_evidence,temporal_alignment_evidence,notes,source,source_scope
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_run.csv,csv,aggregate_false_dry_rate,"phase, seed, run_name, run_dir, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_run.csv,csv,aggregate_false_wet_rate,"phase, seed, run_name, run_dir, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_run.csv,csv,aggregate_wet_area_contraction,"phase, seed, run_name, run_dir, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_seed.csv,csv,mean_peak_depth_target,"phase, seed, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",hydrodynamic_state_variables,,,Matched terms: depth,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_seed.csv,csv,mean_peak_depth_prediction,"phase, seed, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",hydrodynamic_state_variables,,,Matched terms: depth,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_seed.csv,csv,mean_peak_depth_underprediction,"phase, seed, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",hydrodynamic_state_variables,,,Matched terms: depth,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_seed.csv,csv,aggregate_relative_volume_bias,"phase, seed, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_seed.csv,csv,absolute_aggregate_relative_volume_bias,"phase, seed, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_seed.csv,csv,aggregate_false_dry_rate,"phase, seed, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_seed.csv,csv,aggregate_false_wet_rate,"phase, seed, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_by_seed.csv,csv,aggregate_wet_area_contraction,"phase, seed, step_count, mean_target_volume_proxy, mean_prediction_volume_proxy, mean_volume_bias, mean_relative_volume_bias, mean_absolute_relative_volume_bias, mean_target_wet_area, mean_prediction_wet_area, mean_target_dry_area, mean_wet_area_bias, mean_wet_area_contraction, mean_false_dry_rate, mean_false_wet_rate, mean_false_dry_volume_loss, mean_false_wet_volume_excess, mean_peak_depth_target, mean_peak_depth_prediction, mean_peak_depth_underprediction, mean_rmse, mean_mae, sum_target_volume_proxy, sum_prediction_volume_proxy, sum_volume_bias, sum_target_wet_area, sum_prediction_wet_area, sum_target_dry_area, sum_false_dry_count, sum_false_wet_count, sum_false_dry_volume_loss, sum_false_wet_volume_excess, aggregate_relative_volume_bias, absolute_aggregate_relative_volume_bias, aggregate_false_dry_rate, aggregate_false_wet_rate, aggregate_wet_area_contraction",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_phase_delta.csv,csv,mean_delta_peak_depth_underprediction,"seed, paired_step_count, unmatched_step_count, mean_delta_relative_volume_bias, mean_delta_absolute_relative_volume_bias, mean_delta_false_dry_rate, mean_delta_false_dry_volume_loss, mean_delta_wet_area_contraction, mean_delta_peak_depth_underprediction, mean_delta_rmse, mean_delta_mae, mean_delta_false_wet_rate, mean_delta_false_wet_volume_excess, delta_mean_step_relative_volume_bias, delta_mean_step_absolute_relative_volume_bias, mean_step_absolute_relative_volume_bias_improved, false_dry_rate_improved, false_dry_volume_loss_improved, wet_area_contraction_improved, peak_depth_underprediction_improved, rmse_improved, mae_improved, false_wet_rate_tradeoff_increased, false_wet_volume_excess_tradeoff_increased, delta_aggregate_relative_volume_bias, delta_aggregate_absolute_relative_volume_bias, aggregate_volume_proxy_improved",hydrodynamic_state_variables,,,Matched terms: depth,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_phase_delta.csv,csv,peak_depth_underprediction_improved,"seed, paired_step_count, unmatched_step_count, mean_delta_relative_volume_bias, mean_delta_absolute_relative_volume_bias, mean_delta_false_dry_rate, mean_delta_false_dry_volume_loss, mean_delta_wet_area_contraction, mean_delta_peak_depth_underprediction, mean_delta_rmse, mean_delta_mae, mean_delta_false_wet_rate, mean_delta_false_wet_volume_excess, delta_mean_step_relative_volume_bias, delta_mean_step_absolute_relative_volume_bias, mean_step_absolute_relative_volume_bias_improved, false_dry_rate_improved, false_dry_volume_loss_improved, wet_area_contraction_improved, peak_depth_underprediction_improved, rmse_improved, mae_improved, false_wet_rate_tradeoff_increased, false_wet_volume_excess_tradeoff_increased, delta_aggregate_relative_volume_bias, delta_aggregate_absolute_relative_volume_bias, aggregate_volume_proxy_improved",hydrodynamic_state_variables,,,Matched terms: depth,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_phase_delta.csv,csv,delta_aggregate_relative_volume_bias,"seed, paired_step_count, unmatched_step_count, mean_delta_relative_volume_bias, mean_delta_absolute_relative_volume_bias, mean_delta_false_dry_rate, mean_delta_false_dry_volume_loss, mean_delta_wet_area_contraction, mean_delta_peak_depth_underprediction, mean_delta_rmse, mean_delta_mae, mean_delta_false_wet_rate, mean_delta_false_wet_volume_excess, delta_mean_step_relative_volume_bias, delta_mean_step_absolute_relative_volume_bias, mean_step_absolute_relative_volume_bias_improved, false_dry_rate_improved, false_dry_volume_loss_improved, wet_area_contraction_improved, peak_depth_underprediction_improved, rmse_improved, mae_improved, false_wet_rate_tradeoff_increased, false_wet_volume_excess_tradeoff_increased, delta_aggregate_relative_volume_bias, delta_aggregate_absolute_relative_volume_bias, aggregate_volume_proxy_improved",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_phase_delta.csv,csv,delta_aggregate_absolute_relative_volume_bias,"seed, paired_step_count, unmatched_step_count, mean_delta_relative_volume_bias, mean_delta_absolute_relative_volume_bias, mean_delta_false_dry_rate, mean_delta_false_dry_volume_loss, mean_delta_wet_area_contraction, mean_delta_peak_depth_underprediction, mean_delta_rmse, mean_delta_mae, mean_delta_false_wet_rate, mean_delta_false_wet_volume_excess, delta_mean_step_relative_volume_bias, delta_mean_step_absolute_relative_volume_bias, mean_step_absolute_relative_volume_bias_improved, false_dry_rate_improved, false_dry_volume_loss_improved, wet_area_contraction_improved, peak_depth_underprediction_improved, rmse_improved, mae_improved, false_wet_rate_tradeoff_increased, false_wet_volume_excess_tradeoff_increased, delta_aggregate_relative_volume_bias, delta_aggregate_absolute_relative_volume_bias, aggregate_volume_proxy_improved",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/conservation_residual_phase_delta.csv,csv,aggregate_volume_proxy_improved,"seed, paired_step_count, unmatched_step_count, mean_delta_relative_volume_bias, mean_delta_absolute_relative_volume_bias, mean_delta_false_dry_rate, mean_delta_false_dry_volume_loss, mean_delta_wet_area_contraction, mean_delta_peak_depth_underprediction, mean_delta_rmse, mean_delta_mae, mean_delta_false_wet_rate, mean_delta_false_wet_volume_excess, delta_mean_step_relative_volume_bias, delta_mean_step_absolute_relative_volume_bias, mean_step_absolute_relative_volume_bias_improved, false_dry_rate_improved, false_dry_volume_loss_improved, wet_area_contraction_improved, peak_depth_underprediction_improved, rmse_improved, mae_improved, false_wet_rate_tradeoff_increased, false_wet_volume_excess_tradeoff_increased, delta_aggregate_relative_volume_bias, delta_aggregate_absolute_relative_volume_bias, aggregate_volume_proxy_improved",pump_gate_operations,,,Matched terms: gate,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/physics_input_audit.json,json,audit_scope.repository_root,,hydrodynamic_state_variables,,,Matched terms: flood,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/physics_input_audit.json,json,dataset_and_array_availability.npz_forecast_maps.by_phase.other.representative_files.3.relative_path,,source_sink_terms,,,Matched terms: rainfall,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/physics_input_audit.json,json,dataset_and_array_availability.npz_forecast_maps.by_phase.other.representative_files.3.relative_path,,rainfall_source_alignment,,,Matched terms: rainfall,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/physics_input_audit.json,json,dataset_and_array_availability.npz_forecast_maps.by_phase.other.representative_files.3.run_name,,source_sink_terms,,,Matched terms: rainfall,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/physics_input_audit.json,json,dataset_and_array_availability.npz_forecast_maps.by_phase.other.representative_files.3.run_name,,rainfall_source_alignment,,,Matched terms: rainfall,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/physics_input_audit.json,json,dataset_and_array_availability.npz_forecast_maps.by_phase.phase10.representative_files.0.phase10_baseline_role,,boundary_conditions,,,Matched terms: boundary,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/physics_input_audit.json,json,dataset_and_array_availability.npz_forecast_maps.by_phase.phase10.representative_files.0.relative_path,,boundary_conditions,,,Matched terms: boundary,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/physics_input_audit.json,json,dataset_and_array_availability.npz_forecast_maps.by_phase.phase10.representative_files.0.run_name,,boundary_conditions,,,Matched terms: boundary,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/physics_input_audit.json,json,dataset_and_array_availability.npz_forecast_maps.by_phase.phase10.representative_files.1.phase10_baseline_role,,boundary_conditions,,,Matched terms: boundary,,prior_analysis
analysis/phase26_strong_physics_constraint_feasibility/physics_input_audit.json,json,dataset_and_array_availability.npz_forecast_maps.by_phase.phase10.representative_files.1.relative_path,,boundary_conditions,,,Matched terms: boundary,,prior_analysis
